subject,number,avg_gpa,sum_students,title
ARTH,351,3.4660377358490573,53,Early American Modernism
CHEM,437,3.125849056603773,53,Organic Chemistry Lab
RLST,287,3.667358490566037,53,Introduction to Buddhism
GEOG,380,3.3403773584905663,53,GIS II: Spatial Prob Solving
CHEM,534,3.352075471698113,53,Advanced Organic Synthesis
ECON,533,3.531923076923077,52,Microeconomic Theory II
ENGL,402,3.314423076923077,52,Descriptive English Grammar
IB,451,3.461538461538461,52,Conservation Biology
ECON,530,3.487115384615385,52,Microeconomic Theory I
GEOG,466,3.36576923076923,52,Environmental Policy
PS,231,3.007450980392156,51,Strategic Models
ECON,220,2.529607843137254,51,Intl Economic Principles
LLS,250,3.509607843137254,51,Latina/os on the Bronze Screen
BIOC,460,3.411960784313725,51,Biochemistry Senior Seminar
LLS,279,3.66078431372549,51,Mexican-American History
RLST,286,2.9545098039215683,51,Introduction to Hinduism
CLCV,231,3.1534,50,Development of Ancient Cities
ENGL,429,3.780199999999999,50,18th Century Fiction
SCAN,215,3.1804,50,"Madness, Myth, and Murder"
AAS,258,3.927,50,Muslims in America
PS,391,3.5272,50,Soviet & Post-Sov Foreign Pol
GEOL,436,2.9133999999999993,50,Petrology and Petrography
MCB,458,3.6191836734693883,49,Basic Human Pathology
ANTH,399,3.707551020408163,49,Senior Capston Seminar
MATH,117,3.646530612244898,49,Elementary Mathematics
PS,312,2.421836734693877,49,Politics and the Media
GEOL,432,2.408775510204081,49,Mineralogy and Mineral Optics
ATMS,301,2.720816326530612,49,Atmospheric Thermodynamics
CWL,151,3.5581632653061233,49,Dystopian Fiction
IB,452,3.368333333333332,48,Ecosystem Ecology
MATH,489,3.347708333333333,48,Dynamics & Differential Eqns
CLCV,240,3.583333333333333,48,Sex & Gender in Antiquity
PS,281,3.4099999999999993,48,Intro to Intl Relations-ACP
HIST,263,3.4447916666666663,48,US History of Medicine
ENGL,330,3.340624999999999,48,Slavery and Identity
CW,100,3.549166666666666,48,Intro to Creative Writing
LING,270,3.92375,48,"Language, Technology & Society"
GEOL,380,3.61125,48,Environmental Geology
PHYS,496,3.858510638297872,47,Intro to Physics Research
HIST,102,3.3263829787234043,47,Reacting to the Past
PHIL,230,3.35531914893617,47,Philosophy of Religion Intro
MATH,481,2.915106382978723,47,Vector and Tensor Analysis
HIST,286,3.681702127659575,47,US Gender History Since 1877
GEOL,104,3.347446808510638,47,Geology of the National Parks
LAS,199,3.822978723404255,47,Transfer Advantage
SPAN,307,3.536521739130435,46,Bilingualism
ANTH,220,3.449347826086957,46,Introduction to Archaeology
PS,230,3.5658695652173913,46,Intro to Pol Research
ENGL,259,3.515217391304347,46,Afro-American Literature I
GER,250,3.840869565217391,46,Grimms' Fairy Tales - ACP
ANTH,240,3.354347826086957,46,Biological Anthropology
PS,199,3.377173913043478,46,Civic Leadership
PHIL,214,2.8811111111111103,45,Biomedical Ethics
MATH,427,3.311777777777777,45,Honors Abstract Algebra
MCB,299,3.918666666666666,45,MCB Merit Program Discussion
SPAN,303,3.577777777777778,45,The Sounds of Spanish
LLS,392,3.555555555555555,45,Chicanas&Latinas: Self&Society
PHYS,596,3.9113333333333333,45,Graduate Physics Orientation
GEOG,468,3.904222222222222,45,Biological Modeling
IB,151,3.659090909090909,44,Organismal & Evol Biol Lab
ITAL,103,3.371818181818181,44,Intermediate Italian I
HIST,281,3.409772727272727,44,Constructing Race in America
KOR,201,3.848636363636363,44,Elementary Korean I
MCB,199,3.567954545454545,44,Undergraduate Open Seminar
GWS,370,3.016046511627907,43,Queer Theory
ENGL,199,3.651395348837209,43,Career Plan. Humanities Majors
PSYC,417,3.768139534883721,43,Neurosci of Eating & Drinking
HIST,283,3.5895348837209298,43,Asian American History
GEOL,107,3.294418604651162,43,Physical Geology
PSYC,379,3.077209302325581,43,Clinical/Abnormal Psych Lab
GEOG,479,3.6514285714285712,42,Web & Mobile GIS Development
GLBL,225,3.841190476190476,42,Career Development:Internships
CHEM,483,3.445238095238095,42,Solid State Structural Anlys
AFRO,231,3.520243902439024,41,Lang Diff Dis: American Persp
MCB,424,3.683414634146341,41,Microbial Biochemistry
EALC,365,3.983658536585366,41,Contemporary Korean Society
PS,321,2.617317073170731,41,Principles of Public Policy
CHBE,473,2.6585,40,Biomolecular Engineering
IB,481,3.820769230769231,39,Biology of Disease Vectors
PHYS,581,3.5728205128205133,39,Quantum Mechanics II
AFRO,261,3.641282051282051,39,Intro to the African Diaspora
ECON,505,3.658684210526316,38,Introduction to Game Theory
CHEM,108,3.500263157894736,38,"Chemistry, Everyday Phenomena"
PHYS,515,3.53578947368421,38,General Relativity I
PHYS,582,3.579736842105263,38,General Field Theory
RLST,120,3.508947368421053,38,A History of Judaism
ECON,483,3.261621621621621,37,Econ of Innovation and Tech
ESE,482,3.153513513513513,37,Challenges of Sustainability
ANTH,106,3.243783783783783,37,Hist Arch Americas
PHYS,199,3.740833333333333,36,Undergraduate Open Seminar
RLST,236,3.105142857142857,35,"Religion, Violence & America"
ECON,535,3.466,35,Econometric Analysis II
HIST,278,2.914285714285714,35,Native American History
ASTR,350,3.171714285714285,35,Introduction to Cosmology
HIST,212,2.8762857142857143,35,History of Eastern Africa
PSYC,450,3.6,35,Cognitive Psychophysiology
CMN,432,3.833823529411764,34,Gender and Language
REES,201,3.9117647058823533,34,Introduction to Eastern Europe
ECON,536,3.609117647058823,34,Applied Econometrics
ECON,514,3.7652941176470582,34,International Financial
IB,546,3.921176470588235,34,Analysis of Biological Data: A
MATH,424,3.716969696969697,33,Honors Real Analysis
ESE,311,3.273636363636363,33,Environmental Issues Today
ECON,531,3.385625,32,Macroeconomic Theory I
AAS,246,3.9275,32,Asian American Youth in Film
CMN,345,2.7078124999999993,32,Visual Media Effects
MCB,471,3.428125,32,Advanced Cell Biology
CHBE,457,2.854375,32,Microelectronics Processing
SOC,101,2.574375,32,Sociology of Gender
ENGL,206,3.3853125,32,Enlightenment Lit and Culture
ARTH,402,3.34375,32,Ways of Seeing in Edo Japan
PSYC,594,3.5109375,32,Multivar Anlys in Psych and Ed
HIST,337,3.0009375,32,Middle East Since World War I
PSYC,421,3.5734375,32,Principles of Psychophysiology
SCAN,225,3.537419354838709,31,Vikings to Volvos: Scandinavia
ENGL,272,3.5706451612903223,31,Minority Images in Amer Film
CHBE,594,3.6667741935483873,31,Statistical Thermodynamics
ATMS,313,3.3441935483870973,31,Synoptic Weather Forecasting
CHBE,478,2.720322580645161,31,Bioenergy Technology
PHIL,107,3.516774193548387,31,Intro to Political Philosophy
ATMS,303,2.720645161290322,31,Synoptic-Dynamic Wea Analysis
ENGL,247,3.451290322580645,31,The British Novel
ANTH,105,3.38741935483871,31,World Archaeology
IB,483,3.290967741935484,31,Insect Pathology
CHEM,512,3.516129032258064,31,Advanced Inorganic Chemistry
HIST,130,3.388666666666666,30,History of South Asia
CLCV,132,3.011333333333333,30,"Class Archaeology, Rome-Italy"
MCB,406,3.611333333333333,30,Gene Expression & Regulation
IB,439,3.5669999999999993,30,Biogeography
LLS,238,3.544,30,Latina/o Social Movements
IB,534,3.900333333333333,30,Evolution and Medicine
GWS,250,3.4676666666666662,30,Gender and Representation
HIST,300,3.333448275862068,29,Between China and the World
HIST,345,3.644827586206896,29,Medieval Civilization
ANTH,376,3.149655172413793,29,Aztec Civilization
PHIL,421,2.966551724137931,29,Ethical Theories
AAS,215,2.80551724137931,29,US Citizenship Comparatively
STAT,480,3.448965517241379,29,Data Science Foundations
HIST,373,3.310344827586207,29,Origins of the Civil War
IB,431,3.6903448275862063,29,Behavioral Ecology
ANTH,262,2.953448275862069,29,Women's Lives
HIST,371,3.448620689655172,29,The American Revolution
PS,348,3.7013793103448283,29,Gov & Pol in Western Europe
GEOG,473,3.747586206896551,29,Digital Cartography & Map Dsgn
LLS,220,2.851379310344827,29,Mexican & Latin Am Migration
LING,402,3.483448275862069,29,Tools & Tech Spch & Lang Proc
ANTH,182,3.464642857142856,28,Latin American Cultures
ECON,534,3.6425,28,Macroeconomic Theory II
PHIL,439,3.024285714285714,28,Philosophy of Mathematics
PSYC,468,3.571785714285714,28,Psych and Law
CMN,462,3.238214285714285,28,Interpersonal Health Comm
HIST,255,3.166785714285714,28,British Isles to 1688
MCB,431,3.464285714285714,28,Microbial Physiology
SCAN,101,3.595714285714285,28,Beginning Scandinavian I
AFRO,411,3.191071428571429,28,African American Psychology
AAS,120,3.345714285714285,28,Intro to Asian Am Pop Culture
CHEM,590,3.9171428571428573,28,Special Topics in Chemistry
CHEM,588,3.833571428571428,28,Physical Methods Mat Chem
ENGL,241,3.274285714285714,28,Beginnings of Modern Poetry
MCB,429,3.083571428571428,28,Cellular Microbiology &Disease
ESE,497,3.395555555555555,27,Environmental Consulting
IB,368,3.184814814814814,27,Vertebrate Natural History
GEOG,371,3.234074074074073,27,Spatial Analysis
CHBE,472,3.074444444444444,27,Techniques in Biomolecular Eng
PHIL,441,3.147777777777778,27,Existential Philosophy
SOC,273,2.7907407407407403,27,Social Persp on the Family
SOC,488,2.839259259259259,27,Demographic Methods
RLST,270,3.149629629629629,27,"Religion, Ethics, Environment"
ARTH,235,3.161111111111111,27,Baroque Art
GWS,385,3.5551851851851852,27,Transnational Sexualities
MATH,448,2.691111111111111,27,Complex Variables
PHYS,513,3.6926923076923073,26,Quantum Optics & Information
HIST,335,3.306923076923077,26,Middle East 1566-1914
CMN,496,3.294615384615384,26,Argumentation Theory & Evaluat
GWS,363,3.38576923076923,26,"Gender, Health & Pop Culture"
IB,501,3.513076923076923,26,Programming for Genomics
CLCV,443,3.295000000000001,26,The Archaeology of Greece
LING,490,3.923076923076923,26,Special Topics in Linguistics
GEOG,480,3.616538461538461,26,Principles of GIS
ENGL,380,3.282692307692308,26,Hip Hop Rhetorics
ITAL,470,3.461923076923077,26,Topics in Italian Cinema
ARTH,299,3.36076923076923,26,Greening Art History
HIST,280,3.603076923076922,26,Caribbean Latina/o Migration
PHIL,425,3.001153846153845,26,Philosophy of Mind
MATH,414,2.410769230769231,26,Mathematical Logic
HIST,211,3.551538461538461,26,History of Southern Africa
ANTH,411,3.526153846153846,26,Methods of Cultural Anth
PS,345,3.423076923076923,26,Gov & Pol of SE Asia
PHYS,406,3.833076923076923,26,Acoustical Physics of Music
HIST,368,3.757307692307692,26,The Darwinian Revolution
ARTH,344,3.120399999999999,25,Spanish Modern Art
GWS,335,3.7468,25,"Film, TV, and Gender"
ATMS,314,3.3596,25,Mesoscale Dynamics
HIST,443,3.853999999999999,25,Byzantine Empire AD 284-717
HIST,287,2.8531999999999993,25,African-American Women
ENGL,251,3.720399999999999,25,The American Novel Since 1914
LING,357,3.44,25,Intro to Conversation Analysis
ANTH,460,3.8808,25,Heritage Management
ATMS,322,3.5068,25,Soc Impacts Weather & Climate
PS,318,3.654,25,Interests Grps & Soc Movements
ANTH,288,3.1872,25,American Indians of Illinois
MATH,423,3.5196,25,Differential Geometry
GWS,387,3.1204,25,History of Sexuality in U.S.
IB,472,3.7192,25,Plant Molecular Biology
STAT,578,3.7332,25,Time Series Forecasting
CMN,310,3.3068,25,The Rhetorical Tradition
PS,339,3.0268,25,Political Violence
HIST,352,3.08,25,Europe in the World
PS,397,3.467199999999999,25,Authoritarian Regimes
HIST,422,3.3196,25,Soc-Econ Hist Modern China
ENGL,115,3.7076000000000002,25,Intro to British Literature
ENGL,426,3.63875,24,Early 18th Century Literature
MATH,432,2.65375,24,Set Theory and Topology
RLST,260,3.084583333333333,24,Mystics and Saints in Islam
PS,330,3.2920833333333333,24,Intro to Political Behavior
PSYC,496,3.916666666666666,24,Behavior Genetics
LLS,382,3.36125,24,Race and Migration in Chicago
HIST,253,3.500833333333333,24,Enlightenment to Existentialsm
PS,316,3.708333333333333,24,Latina/Latino Politics
HIST,311,3.3616666666666672,24,Global History of Intelligence
IB,532,3.916666666666666,24,Sustainability & Global Change
ANTH,175,3.2225,24,Archaeology and Pop Culture
CHEM,544,3.7504166666666663,24,Statistical Thermodynamics
HIST,349,3.458749999999999,24,"Age of Revolution, 1775-1815"
MATH,580,3.736666666666666,24,Combinatorial Mathematics
ENGL,285,3.70875,24,Postcolonial Lit in English
MATH,564,3.7225,24,Applied Stochastic Processes
LING,406,3.430833333333333,24,Intro to Computational Ling
PS,317,3.125416666666666,24,Asian American Politics
AFRO,103,2.889166666666666,24,Black Women in the Diaspora
PS,347,3.056666666666666,24,Gov & Pol of Middle East
AFRO,298,3.8475,24,Exploring the Civil Rights Mov
IB,463,3.75,24,Ichthyology
SPAN,332,3.86125,24,Spanish and Entrepreneurship
IB,270,3.5004166666666663,24,Evolution of Molecules & Cells
ENGL,207,3.305833333333333,24,Romantic Lit and Culture
MATH,2,2.1675,24,Introductory Algebra
PSYC,105,3.5275,24,Psych Introduction
BIOC,445,3.88875,24,Current Topics in Biochemistry
LING,426,2.651739130434782,23,Child & Adult Lang Acquisition
ARTH,403,3.304782608695652,23,Word and Image in Chinese Art
MATH,119,3.4352173913043482,23,Ideas in Geometry
ATMS,401,3.420869565217391,23,Applied Meteorology
HIST,439,3.463913043478261,23,The Ottoman Empire
HIST,347,3.08695652173913,23,Protestant & Catholic Refs
ENGL,416,3.37695652173913,23,"Sex, Vengeance & Tragedy"
CLCV,225,3.637826086956522,23,"Greco-Roman Demo, Econ, Cult"
PS,385,3.637826086956522,23,Politics of the European Union
EALC,122,3.5217391304347823,23,History East Asian Religions
GER,270,3.753913043478261,23,Sexuality and Literature
ARTH,240,3.347826086956522,23,Art of the Nineteenth Century
ECON,511,3.4643478260869562,23,Public Goods Theory
HIST,361,3.565652173913043,23,Euro Thght & Soc Since 1789
CHEM,572,3.507391304347826,23,Enzyme Reaction Mechanisms
GLBL,450,3.000434782608696,23,Poverty Interventions and Eval
ENGL,286,3.217391304347826,23,Asian American Literature
RLST,121,3.522173913043478,23,Introduction to Christianity
ENGL,450,3.71,23,American Lit 1865-1914
MATH,541,3.884782608695652,23,Functional Analysis
ENGL,213,3.347826086956522,23,Modernist Lit and Culture
GEOL,401,3.058695652173913,23,Geomorphology
GER,465,3.623913043478261,23,Ling Structures of German
PS,340,3.057826086956521,23,Politics in Intl Development
ENGL,325,3.753478260869565,23,Lesbian/Queer Media Cultures
MCB,297,3.841304347826086,23,MCB Honors Discussion
PSYC,514,3.5217391304347823,23,Seminar in Cognitive Science
HIST,380,3.696521739130435,23,US in an Age of Empire
SOC,447,3.130869565217391,23,Environmental Sociology
CMN,362,3.405217391304347,23,Folklore as Communication
IB,471,3.637826086956522,23,General Mycology
PHIL,429,3.072608695652174,23,Value Theory
KOR,203,3.884347826086956,23,Intermediate Korean I
PS,341,3.319545454545454,22,Gov & Pol in Africa
KOR,202,3.757272727272727,22,Elementary Korean II
ASTR,414,3.136818181818181,22,Astronomical Techniques
PS,272,3.121818181818182,22,Women and Politics
PS,392,2.697727272727273,22,Intl Organizations&Regionalism
SPAN,204,3.167272727272727,22,Practical Review of Spanish
PHIL,435,2.879090909090909,22,Social Philosophy
MATH,405,3.8636363636363633,22,Teacher's Course
IB,462,3.561363636363636,22,Mammalogy
AFRO,226,3.423181818181818,22,Black Women Contemp US Society
CW,243,3.666363636363636,22,Inter Expository Writing
PSYC,525,3.879545454545454,22,Psycholinguistics
PHIL,424,3.197727272727272,22,Philosophy of Religion
HIST,274,3.1968181818181822,22,US & World Since 1917
ATMS,421,3.5300000000000002,22,Earth Systems Modeling
LLS,385,2.954545454545454,22,Theory and Methods in LLS
PHYS,404,3.1213636363636352,22,Electronic Circuits
PS,396,3.076363636363636,22,International Conflict
GEOG,406,3.07590909090909,22,Fluvial Geomorphology
GWS,478,3.606363636363636,22,"Sex, Power and Politics"
ENGL,210,3.288636363636364,22,British Lit 1800 to Present
GEOG,438,3.590909090909091,22,Geography of Health Care
ENGL,270,3.394545454545455,22,Crime Films
HIST,476,3.539523809523809,21,History of the American West
PSYC,331,3.27,21,Cognitive Psych Lab
CHBE,522,3.682380952380952,21,Fluid Dynamics
PS,353,3.19047619047619,21,Gov & Pol of Latin America
ARTH,127,3.888571428571428,21,Sustainable Design
ENGL,428,3.429047619047619,21,British Drama 1660-1800
PS,376,2.8895238095238103,21,American Political Theory
SPAN,318,3.523809523809524,21,Spanish Cultural Studies I
HIST,462,3.635714285714286,21,Soviet Union Since 1917
GEOL,415,3.333333333333333,21,Field Geology
ANTH,343,3.81,21,Behavior and Biology of Women
ANTH,102,2.857619047619047,21,Human Origins and Culture
MATH,487,3.238571428571428,21,Advanced Engineering Math
HIST,247,1.968571428571428,21,Medieval Europe
CWL,241,3.555714285714285,21,Lit Europe & the Americas I
PS,380,2.9519047619047623,21,International Cooperation
GWS,255,3.127619047619048,21,"Queer Lives, Queer Politics"
PHIL,436,3.205714285714286,21,Phil of Law and of the State
MATH,567,3.444285714285714,21,Topics in Actuarial Theory I
EALC,275,3.19095238095238,21,Masterpieces of East Asian Lit
HIST,381,3.365238095238095,21,Urban History
GEOG,489,3.539047619047618,21,Programming for GIS
HIST,315,2.952380952380952,21,"Discovery, Tourism and Travel"
PSYC,490,3.9361904761904762,21,Measurement & Test Develop Lab
PHYS,498,3.936666666666666,21,Special Topics in Physics
PHYS,499,3.762857142857142,21,Senior Thesis
MATH,561,3.762380952380952,21,Theory of Probability I
CMN,370,3.5090476190476183,21,Political Economy of Comm
ESE,360,3.46,21,Environmental Writing
PS,323,3.079047619047619,21,Law and Representation
PSYC,423,2.619523809523809,21,Language Acquisition
ANTH,104,3.429523809523809,21,Talking Culture
IB,482,3.619047619047619,21,Insect Pest Management
SOC,583,3.762380952380952,21,Qualitative Research Methods
LLS,320,3.175238095238095,21,Gender & Latina/o Migration
GLBL,250,3.746190476190476,21,Development
STAT,511,3.762857142857142,21,Mathematical Statistics II
ESE,389,3.857619047619047,21,Environ &Sust Field Expedition
ATMS,391,3.477619047619047,21,Geophysical Data Analysis
IB,468,3.333333333333333,21,Insect Classification and Evol
GEOG,384,3.190952380952381,21,Population Geography
CMN,424,3.286190476190476,21,Campaigning to Win
